Gmt time,Open,High,Low,Close,Volume
31.12.2013 22:00:00.000,98.677,98.677,98.677,98.677,3
01.01.2014 22:00:00.000,98.533,98.934,95.351,95.457,117921.0005
02.01.2014 22:00:00.000,95.438,95.702,93.834,94.201,116036.00020000001
03.01.2014 22:00:00.000,94.201,94.201,94.201,94.201,0
04.01.2014 22:00:00.000,94.201,94.201,94.201,94.201,0
05.01.2014 22:00:00.000,94.151,94.556,93.237,93.627,89824.99960000001
06.01.2014 22:00:00.000,93.628,94.166,93.328,93.885,103858.0015
07.01.2014 22:00:00.000,93.908,94.142,92.238,92.484,115926.9992
08.01.2014 22:00:00.000,92.473,92.896,91.224,92.273,129383.9996
09.01.2014 22:00:00.000,92.271,93.326,91.973,92.785,111832.0006
10.01.2014 22:00:00.000,92.785,92.785,92.785,92.785,0
11.01.2014 22:00:00.000,92.785,92.785,92.785,92.785,0
12.01.2014 22:00:00.000,92.786,92.854,91.402,91.533,104888.00000000001
13.01.2014 22:00:00.000,91.560,92.853,91.492,92.584,102908.9989
14.01.2014 22:00:00.000,92.571,94.608,92.403,94.337,116033.9991
15.01.2014 22:00:00.000,94.332,94.570,93.582,94.062,82774.00050000001
16.01.2014 22:00:00.000,94.031,94.900,93.926,94.070,36178.0003
17.01.2014 22:00:00.000,94.070,94.070,94.070,94.070,0
18.01.2014 22:00:00.000,94.070,94.070,94.070,94.070,0
19.01.2014 22:00:00.000,94.007,94.011,93.445,93.684,1438
20.01.2014 22:00:00.000,93.876,95.209,93.876,94.878,63828.9997
21.01.2014 22:00:00.000,95.186,96.878,95.128,96.679,1164200.0024
22.01.2014 22:00:00.000,96.689,97.819,96.407,97.358,1230800.016
23.01.2014 22:00:00.000,97.389,97.788,96.247,96.879,1449000.0048999998
24.01.2014 22:00:00.000,96.879,96.879,96.879,96.879,0
25.01.2014 22:00:00.000,96.879,96.879,96.879,96.879,0
26.01.2014 22:00:00.000,97.079,97.168,95.728,95.888,794600.0085
27.01.2014 22:00:00.000,95.889,97.638,95.878,97.219,114880000.2933
28.01.2014 22:00:00.000,97.197,97.697,96.367,97.427,126719999.91710001
29.01.2014 22:00:00.000,97.447,98.569,97.338,98.058,107420000.38949999
30.01.2014 22:00:00.000,98.048,98.358,97.099,97.437,147959999.539
31.01.2014 22:00:00.000,97.437,97.437,97.437,97.437,0
01.02.2014 22:00:00.000,97.437,97.437,97.437,97.437,0
02.02.2014 22:00:00.000,97.186,97.917,96.578,96.699,72840002.29830001
03.02.2014 22:00:00.000,96.635,97.689,96.367,97.628,117659999.17320001
04.02.2014 22:00:00.000,97.615,98.229,96.808,97.279,125260000.1767
05.02.2014 22:00:00.000,97.227,97.718,97.227,97.688,5719999.9167
06.02.2014 22:00:00.000,97.598,99.129,97.117,99.129,82339999.07980001
07.02.2014 22:00:00.000,99.129,99.129,99.129,99.129,0
08.02.2014 22:00:00.000,99.129,99.129,99.129,99.129,0
09.02.2014 22:00:00.000,99.238,100.518,99.227,99.916,107319999.8735
10.02.2014 22:00:00.000,99.915,100.558,99.599,100.458,114539998.1513
11.02.2014 22:00:00.000,100.457,101.268,100.228,101.097,39420000.351900004
12.02.2014 22:00:00.000,99.739,100.637,99.398,100.327,7146412.237799999
13.02.2014 22:00:00.000,100.326,100.439,99.427,100.329,210648.00239999997
14.02.2014 22:00:00.000,100.329,100.329,100.329,100.329,0
15.02.2014 22:00:00.000,100.329,100.329,100.329,100.329,0
16.02.2014 22:00:00.000,100.723,101.107,100.426,100.887,79447.9996
17.02.2014 22:00:00.000,100.813,102.519,100.545,102.475,164758.99970000001
18.02.2014 22:00:00.000,102.534,103.248,101.935,102.836,216721.00209999998
19.02.2014 22:00:00.000,102.837,103.008,102.255,102.838,198645.00089999998
20.02.2014 22:00:00.000,102.825,102.897,101.680,102.336,195713.0003
21.02.2014 22:00:00.000,102.336,102.336,102.336,102.336,0
22.02.2014 22:00:00.000,102.336,102.336,102.336,102.336,0
23.02.2014 22:00:00.000,102.488,103.430,101.949,102.798,188749.00050000002
24.02.2014 22:00:00.000,102.774,102.839,101.008,102.018,209989.00160000002
25.02.2014 22:00:00.000,102.016,102.880,101.554,102.537,279901161.8882
26.02.2014 22:00:00.000,102.537,103.049,101.768,102.037,80719367.4917
27.02.2014 22:00:00.000,102.038,102.938,101.827,102.646,25672804.9872
28.02.2014 22:00:00.000,102.646,102.646,102.646,102.646,0
01.03.2014 22:00:00.000,102.646,102.646,102.646,102.646,0
02.03.2014 22:00:00.000,104.439,105.200,103.665,104.785,39871647.38090001
03.03.2014 22:00:00.000,104.778,104.920,102.867,103.325,34643754.150699995
04.03.2014 22:00:00.000,103.338,103.497,100.827,100.918,18676072.9948
05.03.2014 22:00:00.000,100.925,102.050,100.149,101.916,36340707.9629
06.03.2014 22:00:00.000,101.918,102.889,101.544,102.608,30817263.852099996
07.03.2014 22:00:00.000,102.608,102.608,102.608,102.608,0
08.03.2014 22:00:00.000,102.608,102.608,102.608,102.608,0
09.03.2014 21:00:00.000,102.376,102.517,100.837,100.933,17692131.2905
10.03.2014 21:00:00.000,100.945,101.509,99.334,99.387,539574166.9252
11.03.2014 21:00:00.000,99.386,99.588,97.538,98.107,638924575.598
12.03.2014 21:00:00.000,98.109,98.579,97.657,98.197,257309213.7318
13.03.2014 21:00:00.000,98.184,99.250,98.025,99.020,34314936.896000005
14.03.2014 21:00:00.000,99.020,99.020,99.020,99.020,0
15.03.2014 21:00:00.000,99.020,99.020,99.020,99.020,0
16.03.2014 21:00:00.000,99.074,99.128,97.359,97.987,220570322.40820003
17.03.2014 21:00:00.000,97.989,99.759,97.734,99.648,297968842.4468
18.03.2014 21:00:00.000,98.545,100.439,98.364,99.107,93466954.13820001
19.03.2014 21:00:00.000,99.106,100.649,98.068,98.557,20081085.120299995
20.03.2014 21:00:00.000,98.557,100.239,98.224,99.517,511128796.82009995
21.03.2014 21:00:00.000,99.517,99.517,99.517,99.517,0
22.03.2014 21:00:00.000,99.517,99.517,99.517,99.517,0
23.03.2014 21:00:00.000,99.186,100.278,99.025,99.388,219565955.62810004
24.03.2014 21:00:00.000,99.386,100.227,98.798,99.207,278016657.77909994
25.03.2014 21:00:00.000,99.219,100.438,99.096,100.249,564845337.6293999
26.03.2014 21:00:00.000,100.237,101.677,100.005,101.357,124782510.76649998
27.03.2014 21:00:00.000,101.358,102.219,101.166,101.588,300083469.93390006
28.03.2014 21:00:00.000,101.588,101.588,101.588,101.588,0
29.03.2014 21:00:00.000,101.588,101.588,101.588,101.588,0
30.03.2014 21:00:00.000,101.408,101.949,100.876,101.449,245756423.4617
31.03.2014 21:00:00.000,101.449,101.527,99.276,99.648,578991489.1809
01.04.2014 21:00:00.000,99.648,99.799,98.846,99.318,137601912.7301
02.04.2014 21:00:00.000,99.328,100.466,99.049,100.435,222060.99929999997
03.04.2014 21:00:00.000,100.438,101.609,100.264,101.098,279114225.5683
04.04.2014 21:00:00.000,101.098,101.098,101.098,101.098,0
05.04.2014 21:00:00.000,101.098,101.098,101.098,101.098,0
06.04.2014 21:00:00.000,101.029,101.290,99.927,100.759,450122236.74359995
07.04.2014 21:00:00.000,100.768,102.676,100.664,102.320,414543940.83180004
08.04.2014 21:00:00.000,102.316,103.758,102.026,103.336,503552100.3155999
09.04.2014 21:00:00.000,103.324,103.779,103.088,103.319,219230745.9984
10.04.2014 21:00:00.000,103.317,104.409,103.000,103.388,208852559.63079995
11.04.2014 21:00:00.000,103.388,103.388,103.388,103.388,0
12.04.2014 21:00:00.000,103.388,103.388,103.388,103.388,0
13.04.2014 21:00:00.000,104.038,104.537,103.339,103.569,182462558.33119997
14.04.2014 21:00:00.000,103.565,104.020,102.915,103.737,242873.00050000002
15.04.2014 21:00:00.000,103.737,104.959,103.117,103.769,264810.99990000005
16.04.2014 21:00:00.000,103.765,104.748,103.514,104.275,222581.0024
17.04.2014 21:00:00.000,104.275,104.275,104.275,104.275,0
18.04.2014 21:00:00.000,104.275,104.275,104.275,104.275,0
19.04.2014 21:00:00.000,104.275,104.275,104.275,104.275,0
20.04.2014 21:00:00.000,103.346,103.809,102.937,103.578,166531.00059999997
21.04.2014 21:00:00.000,103.578,103.626,101.487,101.798,266260.00210000004
22.04.2014 21:00:00.000,101.786,102.059,101.195,101.538,491432360.22969997
23.04.2014 21:00:00.000,101.537,102.328,101.379,101.857,6314040.9586000005
24.04.2014 21:00:00.000,101.857,102.026,100.466,100.617,273745.0001
25.04.2014 21:00:00.000,100.617,100.617,100.617,100.617,0
26.04.2014 21:00:00.000,100.617,100.617,100.617,100.617,0
27.04.2014 21:00:00.000,100.728,101.490,100.316,100.868,264204.0015
28.04.2014 21:00:00.000,100.866,102.180,100.687,100.740,235585.00099999993
29.04.2014 21:00:00.000,100.749,100.779,99.348,99.625,297805.0033
30.04.2014 21:00:00.000,99.638,99.869,98.716,99.267,243881.99849999996
01.05.2014 21:00:00.000,99.266,100.106,99.155,99.910,245843.9974
02.05.2014 21:00:00.000,99.910,99.910,99.910,99.910,0
03.05.2014 21:00:00.000,99.910,99.910,99.910,99.910,0
04.05.2014 21:00:00.000,99.755,100.399,98.918,99.356,226535.0023
05.05.2014 21:00:00.000,99.349,100.400,99.295,99.835,276401015.97129995
06.05.2014 21:00:00.000,99.838,100.969,99.756,100.789,531443776.808
07.05.2014 21:00:00.000,100.789,100.919,99.867,100.268,411335859.7559
08.05.2014 21:00:00.000,100.278,101.148,99.734,100.058,578354848.8117
09.05.2014 21:00:00.000,100.058,100.058,100.058,100.058,0
10.05.2014 21:00:00.000,100.058,100.058,100.058,100.058,0
11.05.2014 21:00:00.000,100.047,100.918,99.977,100.578,288542029.4661
12.05.2014 21:00:00.000,100.566,101.998,100.336,101.965,256895.00059999997
13.05.2014 21:00:00.000,101.959,102.630,101.804,102.037,449756621.4487001
14.05.2014 21:00:00.000,102.039,102.239,101.266,101.538,491631195.2872001
15.05.2014 21:00:00.000,101.538,102.208,101.385,101.989,248400206.83879998
16.05.2014 21:00:00.000,101.989,101.989,101.989,101.989,0
17.05.2014 21:00:00.000,101.989,101.989,101.989,101.989,0
18.05.2014 21:00:00.000,101.660,103.058,101.494,102.129,210545386.3911
19.05.2014 21:00:00.000,102.130,102.885,101.676,102.885,101977981.5654
20.05.2014 21:00:00.000,102.896,104.258,102.777,103.839,335292516.82649994
21.05.2014 21:00:00.000,103.838,104.187,103.538,103.788,10626433.106099997
22.05.2014 21:00:00.000,103.774,104.478,103.605,104.360,192139.0002
23.05.2014 21:00:00.000,104.360,104.360,104.360,104.360,0
24.05.2014 21:00:00.000,104.360,104.360,104.360,104.360,0
25.05.2014 21:00:00.000,104.256,104.298,103.894,104.169,88981.0005
26.05.2014 21:00:00.000,104.228,104.470,103.569,104.159,211513.00310000003
27.05.2014 21:00:00.000,104.155,104.369,102.618,102.979,262178.99820000003
28.05.2014 21:00:00.000,102.980,103.919,102.605,103.558,242705618.04470003
29.05.2014 21:00:00.000,103.558,103.579,102.389,102.837,163227359.24319994
30.05.2014 21:00:00.000,102.837,102.837,102.837,102.837,0
31.05.2014 21:00:00.000,102.837,102.837,102.837,102.837,0
01.06.2014 21:00:00.000,102.894,103.310,102.086,102.447,234636.9997
02.06.2014 21:00:00.000,102.448,102.820,102.205,102.818,58887299.936699994
03.06.2014 21:00:00.000,102.819,103.648,102.376,102.405,273848.9973
04.06.2014 21:00:00.000,102.408,102.669,101.586,102.456,5992099.848699999
05.06.2014 21:00:00.000,102.456,103.057,102.285,102.737,104649440.59189998
06.06.2014 21:00:00.000,102.737,102.737,102.737,102.737,0
07.06.2014 21:00:00.000,102.737,102.737,102.737,102.737,0
08.06.2014 21:00:00.000,102.644,103.251,102.592,103.243,182980000.0191
09.06.2014 21:00:00.000,104.791,105.027,104.340,104.462,349180003.8815
10.06.2014 21:00:00.000,104.394,104.454,104.253,104.427,33179999.3514
11.06.2014 21:00:00.000,104.427,104.427,104.427,104.427,0
12.06.2014 21:00:00.000,104.427,104.427,104.427,104.427,0
13.06.2014 21:00:00.000,104.427,104.427,104.427,104.427,0
14.06.2014 21:00:00.000,104.427,104.427,104.427,104.427,0
15.06.2014 21:00:00.000,104.427,104.427,104.427,104.427,0
16.06.2014 21:00:00.000,106.577,107.148,105.998,106.585,559720001.34
17.06.2014 21:00:00.000,106.578,106.945,106.368,106.631,276159998.41690004
18.06.2014 21:00:00.000,106.524,106.685,105.285,106.624,535920001.03010005
19.06.2014 21:00:00.000,106.626,107.697,106.279,107.010,366620002.5083
20.06.2014 21:00:00.000,107.010,107.010,107.010,107.010,0
21.06.2014 21:00:00.000,107.010,107.010,107.010,107.010,0
22.06.2014 21:00:00.000,107.180,107.346,106.537,106.566,282659996.9864
23.06.2014 21:00:00.000,106.566,106.566,106.566,106.566,0
24.06.2014 21:00:00.000,106.647,106.816,105.452,106.767,2401386.1021999996
25.06.2014 21:00:00.000,106.763,106.808,105.403,105.490,303024532.1201
26.06.2014 21:00:00.000,105.576,106.157,105.297,105.712,587999997.1389999
27.06.2014 21:00:00.000,105.712,105.712,105.712,105.712,0
28.06.2014 21:00:00.000,105.712,105.712,105.712,105.712,0
29.06.2014 21:00:00.000,105.711,105.718,105.050,105.345,146079999.4469
30.06.2014 21:00:00.000,105.480,105.905,105.453,105.782,283259998.3216
01.07.2014 21:00:00.000,105.344,105.478,104.599,104.759,318520001.4113
02.07.2014 21:00:00.000,104.039,104.236,103.639,103.985,576020002.3650001
03.07.2014 21:00:00.000,103.973,104.104,103.610,103.726,265120002.52679998
04.07.2014 21:00:00.000,103.726,103.726,103.726,103.726,0
05.07.2014 21:00:00.000,103.726,103.726,103.726,103.726,0
06.07.2014 21:00:00.000,103.679,104.057,103.670,103.742,123619999.6471
07.07.2014 21:00:00.000,103.401,104.174,102.978,103.509,265259997.60619998
08.07.2014 21:00:00.000,103.266,103.473,101.915,101.996,504899999.6185
09.07.2014 21:00:00.000,102.000,102.978,101.513,102.911,680439997.1959999
10.07.2014 21:00:00.000,102.831,102.835,101.770,101.892,307999997.0198
11.07.2014 21:00:00.000,101.892,101.892,101.892,101.892,0
12.07.2014 21:00:00.000,101.892,101.892,101.892,101.892,0
13.07.2014 21:00:00.000,100.740,100.907,100.229,100.701,128339999.6758
14.07.2014 21:00:00.000,100.778,100.847,99.241,99.721,409719992.7493
15.07.2014 21:00:00.000,100.384,100.699,100.359,100.657,69220000.863
16.07.2014 21:00:00.000,101.424,103.864,101.239,103.706,290420460.4057
17.07.2014 21:00:00.000,103.706,103.907,102.554,103.103,83228530.1738
18.07.2014 21:00:00.000,103.103,103.103,103.103,103.103,0
19.07.2014 21:00:00.000,103.103,103.103,103.103,103.103,0
20.07.2014 21:00:00.000,102.835,103.334,102.633,103.294,87799998.99859999
21.07.2014 21:00:00.000,104.507,104.996,103.749,103.749,236220002.8895
22.07.2014 21:00:00.000,101.908,103.117,101.760,103.106,565999999.9999001
23.07.2014 21:00:00.000,103.099,103.284,101.989,101.997,179200001.6869
24.07.2014 21:00:00.000,102.065,102.498,101.021,101.943,559419995.3076999
25.07.2014 21:00:00.000,101.943,101.943,101.943,101.943,0
26.07.2014 21:00:00.000,101.943,101.943,101.943,101.943,0
27.07.2014 21:00:00.000,101.819,102.074,101.116,101.269,340339997.2915
28.07.2014 21:00:00.000,101.354,101.797,100.480,100.711,307180003.16629994
29.07.2014 21:00:00.000,101.096,101.626,99.395,99.664,640779992.1036
30.07.2014 21:00:00.000,99.540,99.717,97.612,97.640,396499994.278
31.07.2014 21:00:00.000,97.626,97.927,97.075,97.597,39825836.8485
01.08.2014 21:00:00.000,97.597,97.597,97.597,97.597,0
02.08.2014 21:00:00.000,97.597,97.597,97.597,97.597,0
03.08.2014 21:00:00.000,97.695,98.638,97.401,98.395,209562.0006
04.08.2014 21:00:00.000,98.393,98.637,96.995,97.597,197651.99920000002
05.08.2014 21:00:00.000,97.594,98.104,96.716,96.846,206900.99749999994
06.08.2014 21:00:00.000,96.847,97.685,96.522,97.517,222542.99970000001
07.08.2014 21:00:00.000,97.513,98.407,97.145,97.508,213534.99890000004
08.08.2014 21:00:00.000,97.508,97.508,97.508,97.508,0
09.08.2014 21:00:00.000,97.508,97.508,97.508,97.508,0
10.08.2014 21:00:00.000,97.414,98.545,97.381,97.854,198141.0006
11.08.2014 21:00:00.000,97.853,97.907,96.815,97.153,228694.0027
12.08.2014 21:00:00.000,97.158,97.748,96.734,97.325,240066.0002
13.08.2014 21:00:00.000,97.325,97.548,95.235,95.457,14401252.8576
14.08.2014 21:00:00.000,95.478,97.386,95.291,97.164,22903199.6879
15.08.2014 21:00:00.000,97.164,97.164,97.164,97.164,0
16.08.2014 21:00:00.000,97.164,97.164,97.164,97.164,0
17.08.2014 21:00:00.000,97.067,97.083,95.807,96.419,15305499.9263
18.08.2014 21:00:00.000,93.839,94.337,92.627,92.816,17133199.952400003
19.08.2014 21:00:00.000,92.815,93.540,92.704,93.475,7356499.9623
20.08.2014 21:00:00.000,93.475,94.430,92.495,93.868,17784299.9058
21.08.2014 21:00:00.000,93.879,94.016,92.916,93.339,18237000.0818
22.08.2014 21:00:00.000,93.339,93.339,93.339,93.339,0
23.08.2014 21:00:00.000,93.339,93.339,93.339,93.339,0
24.08.2014 21:00:00.000,93.278,93.919,93.038,93.364,13995399.9929
25.08.2014 21:00:00.000,93.366,94.320,93.298,93.807,16028599.981499998
26.08.2014 21:00:00.000,93.816,94.210,93.350,93.715,14506999.9695
27.08.2014 21:00:00.000,93.707,94.677,93.427,94.546,69250601.3307
28.08.2014 21:00:00.000,94.557,95.979,94.455,95.789,213430000.90129998
29.08.2014 21:00:00.000,95.789,95.789,95.789,95.789,0
30.08.2014 21:00:00.000,95.789,95.789,95.789,95.789,0
31.08.2014 21:00:00.000,95.750,95.890,95.488,95.787,221082999.58729994
01.09.2014 21:00:00.000,95.760,95.860,92.686,93.227,553723996.401
02.09.2014 21:00:00.000,93.237,95.809,93.039,95.078,748547500.372
03.09.2014 21:00:00.000,95.077,95.362,94.145,94.506,135847547.97840002
04.09.2014 21:00:00.000,94.518,94.961,92.860,93.385,8577575.052199999
05.09.2014 21:00:00.000,93.385,93.385,93.385,93.385,0
06.09.2014 21:00:00.000,93.385,93.385,93.385,93.385,0
07.09.2014 21:00:00.000,93.488,93.581,91.788,93.086,9463765.017700002
08.09.2014 21:00:00.000,93.094,93.909,92.506,92.738,6886160.0683
09.09.2014 21:00:00.000,92.724,93.000,91.227,91.658,1055249.9953
10.09.2014 21:00:00.000,91.659,93.399,90.416,93.138,1238025.0012
11.09.2014 21:00:00.000,93.126,93.638,91.946,92.257,1155525.0013
12.09.2014 21:00:00.000,92.257,92.257,92.257,92.257,0
13.09.2014 21:00:00.000,92.257,92.257,92.257,92.257,0
14.09.2014 21:00:00.000,91.936,92.997,90.723,92.805,1249875.0082
15.09.2014 21:00:00.000,92.789,95.177,92.425,94.779,1003574.9995000002
16.09.2014 21:00:00.000,94.785,95.029,93.728,94.050,5180247.9117
17.09.2014 21:00:00.000,94.037,94.788,92.879,93.045,6909486.945699999
