Gmt time,Open,High,Low,Close,Volume
05.09.2016 21:00:00.000,172.280,173.430,169.180,169.480,210199999.8093
06.09.2016 21:00:00.000,165.780,170.180,164.530,168.880,209000000
07.09.2016 21:00:00.000,169.230,173.480,168.280,172.930,172000000
08.09.2016 21:00:00.000,172.830,176.930,171.880,174.580,209300000.1907
09.09.2016 21:00:00.000,174.580,174.580,174.580,174.580,0
10.09.2016 21:00:00.000,174.580,174.580,174.580,174.580,0
11.09.2016 21:00:00.000,170.430,172.180,167.430,169.430,152765162.2779
12.09.2016 21:00:00.000,170.480,171.630,168.130,170.480,210599999.9046
13.09.2016 21:00:00.000,170.830,171.780,168.730,170.380,234000000
14.09.2016 21:00:00.000,168.980,171.030,162.530,168.730,164000000
15.09.2016 21:00:00.000,167.380,167.680,163.980,165.230,188800000.1907
16.09.2016 21:00:00.000,165.230,165.230,165.230,165.230,0
17.09.2016 21:00:00.000,165.230,165.230,165.230,165.230,0
18.09.2016 21:00:00.000,166.880,168.230,165.930,166.780,135199559.99400002
19.09.2016 21:00:00.000,165.430,167.380,163.880,166.980,207199999.8093
20.09.2016 21:00:00.000,172.130,173.830,170.430,171.780,216000000
21.09.2016 21:00:00.000,172.530,174.380,170.330,173.080,167000000
22.09.2016 21:00:00.000,172.180,172.230,170.430,171.230,190300000.1907
23.09.2016 21:00:00.000,171.230,171.230,171.230,171.230,0
24.09.2016 21:00:00.000,171.230,171.230,171.230,171.230,0
25.09.2016 21:00:00.000,168.330,169.280,165.680,168.030,143344724.4651
26.09.2016 21:00:00.000,168.830,171.730,164.380,165.230,202000000
27.09.2016 21:00:00.000,165.980,168.430,165.530,165.830,228000000
28.09.2016 21:00:00.000,168.080,168.480,166.630,167.130,171000000
29.09.2016 21:00:00.000,161.780,167.630,151.980,167.330,189300000.1907
30.09.2016 21:00:00.000,167.330,167.330,167.330,167.330,0
01.10.2016 21:00:00.000,167.330,167.330,167.330,167.330,0
02.10.2016 21:00:00.000,167.630,168.380,165.430,168.180,157313186.4555
03.10.2016 21:00:00.000,168.880,171.480,168.430,170.580,197099999.9046
04.10.2016 21:00:00.000,168.780,172.680,168.280,172.280,218000000
05.10.2016 21:00:00.000,172.980,175.280,172.980,174.780,171000000
06.10.2016 21:00:00.000,173.680,175.130,170.380,173.780,197000000
07.10.2016 21:00:00.000,173.780,173.780,173.780,173.780,0
08.10.2016 21:00:00.000,173.780,173.780,173.780,173.780,0
09.10.2016 21:00:00.000,173.230,173.480,168.330,172.280,156513115.6929
10.10.2016 21:00:00.000,171.680,172.880,170.230,172.130,190300000.1907
11.10.2016 21:00:00.000,171.730,172.980,168.180,168.480,226000000
12.10.2016 21:00:00.000,166.830,167.530,164.380,166.580,172000000
13.10.2016 21:00:00.000,166.480,173.080,166.330,170.030,196900000.0954
14.10.2016 21:00:00.000,170.030,170.030,170.030,170.030,0
15.10.2016 21:00:00.000,170.030,170.030,170.030,170.030,0
16.10.2016 21:00:00.000,168.380,171.330,168.380,168.880,153127264.06010002
17.10.2016 21:00:00.000,169.730,174.280,169.730,173.880,207699999.8093
18.10.2016 21:00:00.000,173.980,178.580,173.980,177.580,223000000
19.10.2016 21:00:00.000,177.230,183.780,177.230,182.730,167000000
20.10.2016 21:00:00.000,183.180,184.630,182.180,183.030,190000000
21.10.2016 21:00:00.000,183.030,183.030,183.030,183.030,0
22.10.2016 21:00:00.000,183.030,183.030,183.030,183.030,0
23.10.2016 21:00:00.000,183.130,185.330,182.880,183.580,161317332.07770002
24.10.2016 21:00:00.000,183.180,185.680,181.580,183.730,195400000.0954
25.10.2016 21:00:00.000,182.930,183.630,179.730,181.480,224000000
26.10.2016 21:00:00.000,184.130,191.930,179.080,188.980,170000000
27.10.2016 21:00:00.000,189.380,192.930,189.380,191.430,194800000.1907
28.10.2016 21:00:00.000,191.430,191.430,191.430,191.430,0
29.10.2016 21:00:00.000,191.430,191.430,191.430,191.430,0
30.10.2016 21:00:00.000,190.530,191.630,188.880,190.380,130059999.9987
31.10.2016 21:00:00.000,189.380,189.930,187.080,188.030,189000000
01.11.2016 21:00:00.000,184.530,184.780,181.530,182.030,219000000
02.11.2016 21:00:00.000,181.230,190.080,179.580,185.630,168424660.2058
03.11.2016 21:00:00.000,183.380,184.180,179.630,181.080,188331970.2148
04.11.2016 21:00:00.000,181.080,181.080,181.080,181.080,0
05.11.2016 21:00:00.000,181.080,181.080,181.080,181.080,0
06.11.2016 22:00:00.000,184.180,185.330,182.330,182.830,149180680.0849
07.11.2016 22:00:00.000,183.830,186.430,182.680,186.180,179620719.9097
08.11.2016 22:00:00.000,175.880,192.930,175.630,192.930,226626920.2232
09.11.2016 22:00:00.000,197.980,204.880,197.530,200.680,167075960.1593
10.11.2016 22:00:00.000,202.230,204.630,198.280,201.130,197517792.2249
11.11.2016 22:00:00.000,201.130,201.130,201.130,201.130,0
12.11.2016 22:00:00.000,201.130,201.130,201.130,201.130,0
13.11.2016 22:00:00.000,205.280,212.680,205.280,212.330,140521150.399
14.11.2016 22:00:00.000,210.630,213.880,208.880,212.280,64842998.027899995
15.11.2016 22:00:00.000,212.230,214.380,208.430,208.980,67116308.2122
16.11.2016 22:00:00.000,206.580,212.730,206.480,212.530,70463447.5708
17.11.2016 22:00:00.000,213.980,213.980,209.480,212.280,77218569.2789
18.11.2016 22:00:00.000,212.280,212.280,212.280,212.280,0
19.11.2016 22:00:00.000,212.280,212.280,212.280,212.280,0
20.11.2016 22:00:00.000,212.080,212.730,209.830,210.680,65565321.9224
21.11.2016 22:00:00.000,212.530,214.730,211.130,212.280,46116923.332200006
22.11.2016 22:00:00.000,211.430,214.830,209.330,213.230,61948965.311
23.11.2016 22:00:00.000,213.480,215.530,211.680,215.030,33381714.105400003
24.11.2016 22:00:00.000,214.530,216.480,214.130,215.180,29835153.818
25.11.2016 22:00:00.000,215.180,215.180,215.180,215.180,0
26.11.2016 22:00:00.000,215.180,215.180,215.180,215.180,0
27.11.2016 22:00:00.000,213.330,213.930,210.280,211.680,58554748.5351
28.11.2016 22:00:00.000,213.530,216.430,210.780,214.030,60375387.4302
29.11.2016 22:00:00.000,213.680,216.830,211.780,216.380,72602642.05939999
30.11.2016 22:00:00.000,215.330,219.080,214.230,218.930,66727736.47320001
01.12.2016 22:00:00.000,217.030,217.330,211.030,213.580,74381930.3513
02.12.2016 22:00:00.000,213.580,213.580,213.580,213.580,0
03.12.2016 22:00:00.000,213.580,213.580,213.580,213.580,0
04.12.2016 22:00:00.000,210.330,220.280,204.780,217.030,71515017.5094
05.12.2016 22:00:00.000,215.930,226.830,215.330,226.830,71261682.0335
06.12.2016 22:00:00.000,229.380,235.680,229.130,234.130,75112231.73159999
07.12.2016 22:00:00.000,236.230,240.130,229.980,238.830,81169471.0255
08.12.2016 22:00:00.000,237.880,238.080,230.480,233.130,63997132.7781
09.12.2016 22:00:00.000,233.130,233.130,233.130,233.130,0
10.12.2016 22:00:00.000,233.130,233.130,233.130,233.130,0
