Gmt time,Open,High,Low,Close,Volume
31.12.2013 22:00:00.000,110.922,110.922,110.922,110.922,0
01.01.2014 22:00:00.000,110.980,111.345,107.660,107.801,1367200.0003999998
02.01.2014 22:00:00.000,107.795,108.632,106.789,106.943,1175800.0038
03.01.2014 22:00:00.000,106.943,106.943,106.943,106.943,0
04.01.2014 22:00:00.000,106.943,106.943,106.943,106.943,0
05.01.2014 22:00:00.000,106.998,107.943,106.711,107.036,912200.0022
06.01.2014 22:00:00.000,107.047,107.705,106.872,107.435,935200.0049
07.01.2014 22:00:00.000,107.442,107.933,106.990,107.398,894999.9934
08.01.2014 22:00:00.000,107.316,108.185,106.119,106.421,1013600.0042000001
09.01.2014 22:00:00.000,106.419,107.520,106.032,107.520,1214800.0016
10.01.2014 22:00:00.000,107.520,107.520,107.520,107.520,0
11.01.2014 22:00:00.000,107.520,107.520,107.520,107.520,0
12.01.2014 22:00:00.000,107.219,107.461,106.467,106.467,928000.0146999999
13.01.2014 22:00:00.000,106.457,107.130,106.056,106.187,782200.003
14.01.2014 22:00:00.000,106.118,107.545,105.793,106.938,470600.00259999995
15.01.2014 22:00:00.000,106.934,107.354,106.739,107.067,36800.0003
16.01.2014 22:00:00.000,105.579,106.948,105.460,106.294,1077200.0015
17.01.2014 22:00:00.000,106.294,106.294,106.294,106.294,0
18.01.2014 22:00:00.000,106.294,106.294,106.294,106.294,0
19.01.2014 22:00:00.000,106.355,106.641,105.827,106.240,435999.9995
20.01.2014 22:00:00.000,106.304,107.999,106.304,106.860,1173000.0177000002
21.01.2014 22:00:00.000,106.847,108.324,106.847,108.199,1061199.9926
22.01.2014 22:00:00.000,108.232,108.282,107.380,107.531,1215200.0069
23.01.2014 22:00:00.000,107.599,108.024,106.235,107.908,1527999.9837999998
24.01.2014 22:00:00.000,107.908,107.908,107.908,107.908,0
25.01.2014 22:00:00.000,107.908,107.908,107.908,107.908,0
26.01.2014 22:00:00.000,107.736,107.795,106.882,106.996,873400.0066
27.01.2014 22:00:00.000,106.937,107.766,106.790,107.451,84559999.25739999
28.01.2014 22:00:00.000,107.341,108.005,106.903,107.694,94839999.6868
29.01.2014 22:00:00.000,107.712,108.373,107.633,107.934,75180000.39459999
30.01.2014 22:00:00.000,107.956,107.956,106.293,106.331,107160000.55900002
31.01.2014 22:00:00.000,106.331,106.331,106.331,106.331,0
01.02.2014 22:00:00.000,106.331,106.331,106.331,106.331,0
02.02.2014 22:00:00.000,106.051,106.531,105.584,106.095,57180000.9907
03.02.2014 22:00:00.000,106.079,106.192,105.463,105.908,84340000.46920002
04.02.2014 22:00:00.000,105.936,106.399,105.556,106.145,90560000.7888
05.02.2014 22:00:00.000,106.165,106.528,106.132,106.486,5979999.9036
